fixDuration,resp.keys,resp.corr,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,pracLoop.order,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,frameRate,resp.rt,instResp.keys,instResp.rt,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran,blockLoop.order,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,mainLoop.order
0.7,left,1,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.575000048,,,3,0,3,0,1,2,2,0,96,19,1,95
1.35,right,1,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.498000145,,,3,0,3,0,1,2,2,0,96,43,1,95
1.4,left,1,,,,,,,stim/both.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.698000193,,,3,0,3,0,1,2,2,0,96,29,1,95
1.25,left,1,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.514999866,,,3,0,3,0,1,2,2,0,96,35,1,95
1.3,left,1,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,46,1,95
1.05,right,1,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,40,1,95
0.95,right,1,,,,,,,stim/both.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.697000027,,,3,0,3,0,1,2,2,0,96,5,1,95
1,right,1,,,,,,,stim/blank.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.447999954,,,3,0,3,0,1,2,2,0,96,7,1,95
1.05,right,1,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.381000042,,,3,0,3,0,1,2,2,0,96,36,1,95
1.35,left,1,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.463000059,,,3,0,3,0,1,2,2,0,96,34,1,95
0.45,right,1,,,,,,,stim/centre.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.595999956,,,3,0,3,0,1,2,2,0,96,10,1,95
1.3,left,0,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.398999929,,,3,0,3,0,1,2,2,0,96,20,1,95
0.65,left,1,,,,,,,stim/centre.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.56400013,,,3,0,3,0,1,2,2,0,96,14,1,95
1.5,right,1,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.530999899,,,3,0,3,0,1,2,2,0,96,38,1,95
1.4,left,1,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,32,1,95
1.1,right,0,,,,,,,stim/blank.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.447000027,,,3,0,3,0,1,2,2,0,96,31,1,95
1.15,left,1,,,,,,,stim/upper.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631999969,,,3,0,3,0,1,2,2,0,96,0,1,95
1.35,left,1,,,,,,,stim/blank.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,47,1,95
1.35,right,1,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.818000078,,,3,0,3,0,1,2,2,0,96,22,1,95
0.65,right,1,,,,,,,stim/blank.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.797999859,,,3,0,3,0,1,2,2,0,96,27,1,95
1.25,left,1,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,16,1,95
1.25,left,1,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.548000097,,,3,0,3,0,1,2,2,0,96,44,1,95
0.65,right,1,,,,,,,stim/centre.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.664999962,,,3,0,3,0,1,2,2,0,96,26,1,95
0.7,right,1,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.664000034,,,3,0,3,0,1,2,2,0,96,37,1,95
1.55,left,1,,,,,,,stim/lower.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.563999891,,,3,0,3,0,1,2,2,0,96,28,1,95
0.8,left,1,,,,,,,stim/both.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496000051,,,3,0,3,0,1,2,2,0,96,1,1,95
1.25,left,1,,,,,,,stim/blank.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513999939,,,3,0,3,0,1,2,2,0,96,3,1,95
1.4,right,1,,,,,,,stim/upper.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.463000059,,,3,0,3,0,1,2,2,0,96,8,1,95
0.65,right,1,,,,,,,stim/lower.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.57400012,,,3,0,3,0,1,2,2,0,96,4,1,95
1.25,left,1,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.428999901,,,3,0,3,0,1,2,2,0,96,33,1,95
0.8,left,1,,,,,,,stim/lower.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.661999941,,,3,0,3,0,1,2,2,0,96,12,1,95
0.7,right,1,,,,,,,stim/both.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.820000172,,,3,0,3,0,1,2,2,0,96,25,1,95
1.15,right,1,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.963999987,,,3,0,3,0,1,2,2,0,96,22,1,95
0.65,right,1,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,39,1,95
0.65,left,1,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.465000153,,,3,0,3,0,1,2,2,0,96,46,1,95
0.45,left,1,,,,,,,stim/both.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.697999954,,,3,0,3,0,1,2,2,0,96,29,1,95
1.1,left,1,,,,,,,stim/upper.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,0,1,95
0.85,left,1,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.664000034,,,3,0,3,0,1,2,2,0,96,19,1,95
1.45,right,1,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.532000065,,,3,0,3,0,1,2,2,0,96,37,1,95
1.1,right,1,,,,,,,stim/both.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513999939,,,3,0,3,0,1,2,2,0,96,41,1,95
0.7,left,1,,,,,,,stim/centre.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,2,1,95
0.5,right,1,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.781999826,,,3,0,3,0,1,2,2,0,96,38,1,95
0.95,right,1,,,,,,,stim/lower.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.548000097,,,3,0,3,0,1,2,2,0,96,4,1,95
0.55,right,1,,,,,,,stim/blank.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.746999979,,,3,0,3,0,1,2,2,0,96,11,1,95
1.45,left,1,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.562999964,,,3,0,3,0,1,2,2,0,96,44,1,95
0.65,right,1,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.84800005,,,3,0,3,0,1,2,2,0,96,23,1,95
0.8,left,1,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,33,1,95
0.55,left,1,,,,,,,stim/blank.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,47,1,95
1.25,right,1,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631000042,,,3,0,3,0,1,2,2,0,96,43,1,95
1.1,right,1,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513999939,,,3,0,3,0,1,2,2,0,96,36,1,95
0.7,left,1,,,,,,,stim/blank.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.747999907,,,3,0,3,0,1,2,2,0,96,31,1,95
0.85,right,1,,,,,,,stim/blank.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.764999866,,,3,0,3,0,1,2,2,0,96,27,1,95
1.5,left,1,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.014999866,,,3,0,3,0,1,2,2,0,96,18,1,95
1.5,left,1,,,,,,,stim/lower.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.680000067,,,3,0,3,0,1,2,2,0,96,12,1,95
0.45,left,1,,,,,,,stim/both.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.753999949,,,3,0,3,0,1,2,2,0,96,1,1,95
0.65,right,1,,,,,,,stim/centre.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.681999922,,,3,0,3,0,1,2,2,0,96,26,1,95
1.5,left,1,,,,,,,stim/both.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.56400013,,,3,0,3,0,1,2,2,0,96,45,1,95
1.55,right,1,,,,,,,stim/upper.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.562999964,,,3,0,3,0,1,2,2,0,96,8,1,95
1.45,right,1,,,,,,,stim/centre.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.514999866,,,3,0,3,0,1,2,2,0,96,10,1,95
1.4,left,1,,,,,,,stim/blank.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.514999866,,,3,0,3,0,1,2,2,0,96,15,1,95
1.1,right,1,,,,,,,stim/both.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.031000137,,,3,0,3,0,1,2,2,0,96,25,1,95
0.4,left,1,,,,,,,stim/centre.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.031999826,,,3,0,3,0,1,2,2,0,96,30,1,95
1.35,right,1,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.515000105,,,3,0,3,0,1,2,2,0,96,42,1,95
1.05,left,1,,,,,,,stim/both.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.497000217,,,3,0,3,0,1,2,2,0,96,13,1,95
1.15,right,1,,,,,,,stim/both.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.413000107,,,3,0,3,0,1,2,2,0,96,5,1,95
1.5,left,1,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480000019,,,3,0,3,0,1,2,2,0,96,34,1,95
0.9,right,1,,,,,,,stim/blank.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.481000185,,,3,0,3,0,1,2,2,0,96,7,1,95
0.55,left,1,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.664999962,,,3,0,3,0,1,2,2,0,96,16,1,95
1.2,right,1,,,,,,,stim/both.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.798000097,,,3,0,3,0,1,2,2,0,96,21,1,95
1.4,left,1,,,,,,,stim/lower.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.548000097,,,3,0,3,0,1,2,2,0,96,28,1,95
0.95,right,1,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.963999987,,,3,0,3,0,1,2,2,0,96,20,1,95
0.65,right,1,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631999969,,,3,0,3,0,1,2,2,0,96,40,1,95
1.4,left,1,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480999947,,,3,0,3,0,1,2,2,0,96,32,1,95
1,right,1,,,,,,,stim/centre.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480999947,,,3,0,3,0,1,2,2,0,96,6,1,95
1.2,left,1,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496999979,,,3,0,3,0,1,2,2,0,96,35,1,95
1.4,right,1,,,,,,,stim/upper.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.84800005,,,3,0,3,0,1,2,2,0,96,24,1,95
1,left,1,,,,,,,stim/centre.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.413000107,,,3,0,3,0,1,2,2,0,96,14,1,95
0.85,left,1,,,,,,,stim/both.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.928999901,,,3,0,3,0,1,2,2,0,96,17,1,95
1.45,left,1,,,,,,,stim/blank.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,3,1,95
0.5,right,1,,,,,,,stim/both.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.397000074,,,3,0,3,0,1,2,2,0,96,9,1,95
,,,,,,,,,,,,,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,,,,3,0,3,0,1,2,,,,,,
0.8,left,1,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,1.114000082,,,3,0,3,0,1,2,2,0,96,19,1,95
1.25,left,1,,,,,,,stim/blank.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.914000034,,,3,0,3,0,1,2,2,0,96,31,1,95
1.55,left,1,,,,,,,stim/both.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.779999971,,,3,0,3,0,1,2,2,0,96,29,1,95
1.2,left,1,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.763999939,,,3,0,3,0,1,2,2,0,96,33,1,95
0.7,left,1,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.629999876,,,3,0,3,0,1,2,2,0,96,44,1,95
0.45,right,1,,,,,,,stim/upper.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.648000002,,,3,0,3,0,1,2,2,0,96,24,1,95
1.2,right,1,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.514999866,,,3,0,3,0,1,2,2,0,96,38,1,95
0.8,left,1,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.764000177,,,3,0,3,0,1,2,2,0,96,16,1,95
1.1,right,1,,,,,,,stim/lower.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.56400013,,,3,0,3,0,1,2,2,0,96,4,1,95
1.05,left,1,,,,,,,stim/upper.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.531000137,,,3,0,3,0,1,2,2,0,96,0,1,95
0.55,right,1,,,,,,,stim/both.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.713999987,,,3,0,3,0,1,2,2,0,96,21,1,95
0.85,left,1,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.465000153,,,3,0,3,0,1,2,2,0,96,34,1,95
1.25,right,1,,,,,,,stim/centre.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,26,1,95
1.45,right,1,,,,,,,stim/both.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,25,1,95
1.45,left,1,,,,,,,stim/both.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.447999954,,,3,0,3,0,1,2,2,0,96,45,1,95
1.05,left,1,,,,,,,stim/lower.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480000019,,,3,0,3,0,1,2,2,0,96,12,1,95
1.55,right,1,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631000042,,,3,0,3,0,1,2,2,0,96,23,1,95
0.75,left,1,,,,,,,stim/blank.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.578999996,,,3,0,3,0,1,2,2,0,96,3,1,95
1,left,1,,,,,,,stim/centre.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.595999956,,,3,0,3,0,1,2,2,0,96,46,1,95
1.4,right,1,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.596999884,,,3,0,3,0,1,2,2,0,96,20,1,95
0.75,right,1,,,,,,,stim/both.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.598999977,,,3,0,3,0,1,2,2,0,96,41,1,95
0.95,left,1,,,,,,,stim/blank.png,stim/neutralRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.596999884,,,3,0,3,0,1,2,2,0,96,47,1,95
0.4,left,1,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496000051,,,3,0,3,0,1,2,2,0,96,32,1,95
1.25,left,1,,,,,,,stim/centre.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.647000074,,,3,0,3,0,1,2,2,0,96,30,1,95
1.15,left,1,,,,,,,stim/centre.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.513999939,,,3,0,3,0,1,2,2,0,96,2,1,95
0.8,right,1,,,,,,,stim/centre.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496999979,,,3,0,3,0,1,2,2,0,96,6,1,95
0.9,right,1,,,,,,,stim/blank.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.531000137,,,3,0,3,0,1,2,2,0,96,11,1,95
1.35,right,1,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.631000042,,,3,0,3,0,1,2,2,0,96,36,1,95
1,left,1,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.58100009,,,3,0,3,0,1,2,2,0,96,35,1,95
0.9,left,1,,,,,,,stim/both.png,stim/congLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.447999954,,,3,0,3,0,1,2,2,0,96,1,1,95
0.75,right,1,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.730000019,,,3,0,3,0,1,2,2,0,96,22,1,95
1.35,right,1,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.531000137,,,3,0,3,0,1,2,2,0,96,39,1,95
0.8,left,1,,,,,,,stim/both.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.861999989,,,3,0,3,0,1,2,2,0,96,17,1,95
0.7,left,1,,,,,,,stim/centre.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.56400013,,,3,0,3,0,1,2,2,0,96,14,1,95
1.3,right,1,,,,,,,stim/blank.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.764000177,,,3,0,3,0,1,2,2,0,96,27,1,95
0.5,left,1,,,,,,,stim/lower.png,stim/incongRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.764000177,,,3,0,3,0,1,2,2,0,96,28,1,95
0.5,right,1,,,,,,,stim/both.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.546999931,,,3,0,3,0,1,2,2,0,96,9,1,95
1.3,right,1,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.580999851,,,3,0,3,0,1,2,2,0,96,43,1,95
0.6,right,1,,,,,,,stim/centre.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.496999979,,,3,0,3,0,1,2,2,0,96,10,1,95
0.9,right,1,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.46600008,,,3,0,3,0,1,2,2,0,96,42,1,95
1.35,left,1,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.596000195,,,3,0,3,0,1,2,2,0,96,18,1,95
0.7,right,1,,,,,,,stim/both.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.565000057,,,3,0,3,0,1,2,2,0,96,5,1,95
1.1,left,1,,,,,,,stim/both.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.467999935,,,3,0,3,0,1,2,2,0,96,13,1,95
1.1,left,1,,,,,,,stim/blank.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.514000177,,,3,0,3,0,1,2,2,0,96,15,1,95
0.7,right,1,,,,,,,stim/blank.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.614000082,,,3,0,3,0,1,2,2,0,96,7,1,95
0.8,right,1,,,,,,,stim/upper.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.628000021,,,3,0,3,0,1,2,2,0,96,8,1,95
0.4,right,1,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.747999907,,,3,0,3,0,1,2,2,0,96,37,1,95
1.1,right,1,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.864000082,,,3,0,3,0,1,2,2,0,96,40,1,95
0.85,left,1,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.630999804,,,3,0,3,0,1,2,2,0,96,32,1,95
1.15,right,1,,,,,,,stim/blank.png,stim/incongRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.680000067,,,3,0,3,0,1,2,2,0,96,27,1,95
0.75,left,1,,,,,,,stim/blank.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.663000107,,,3,0,3,0,1,2,2,0,96,15,1,95
1.1,right,1,,,,,,,stim/both.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.654000044,,,3,0,3,0,1,2,2,0,96,9,1,95
1.05,right,1,,,,,,,stim/blank.png,stim/congRight.png,right,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.647000074,,,3,0,3,0,1,2,2,0,96,11,1,95
0.8,right,1,,,,,,,stim/blank.png,stim/congLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.779999971,,,3,0,3,0,1,2,2,0,96,7,1,95
1.3,left,1,,,,,,,stim/both.png,stim/congRight.png,left,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.414999962,,,3,0,3,0,1,2,2,0,96,13,1,95
1.35,right,1,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.565000057,,,3,0,3,0,1,2,2,0,96,37,1,95
1.1,left,1,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,20,001,2020-04-22_16h01.40.889,ANT,3.1.3,60,0.480000019,,,3,0,3,0,1,2,2,0,96,35,1,95
